Year,Site,F10,F50,F90,F10L,F50L,F90L,F10U,F50U,F90U,First.male.flight,First.flight,Last.flight,Last_First,F90_F10,GrowthRate,N.aphids,N.flights,Synchrony,site.year,ppt.ONDJFM,ppt.AMJJAS,tmean.ONDJFM,tmean.AMJJAS,Prop.cropland,Edge.density,Prop.forestwetland,Longitude,Latitude
2011,PPAC,248.421179496305,261.749090267619,275.077001038933,236.506481602326,259.310872205702,270.021647422799,253.445019716986,264.201247282451,287.18175070392,273,217,294,77,26.6558215426285,0.0412092266466085,376,11,0.16,PPAC_2011,-1.12551301429336,0.928274049936075,-0.334461054055725,-0.6626576892103,0.805073676008891,104.965644204584,0.0398973348305337,-86.93,41.44
2012,PPAC,259.502879804284,264.821329141131,270.139778477978,258.547351865822,264.537540238219,269.411960700809,260.215923528218,265.114854041043,271.085491582796,265,258,272,14,10.636898673694,0.103269366861443,10,3,0.41,PPAC_2012,0.35951109220125,-1.4911549924429,1.47142570941244,0.802579357265544,0.813002727043565,101.222600346041,0.0416733505969705,-86.93,41.44
2013,PPAC,222.466305359879,236.225342345529,249.984379331178,215.050326544641,234.566015396154,246.367973422456,226.150413355861,237.927847905324,257.133566467882,256,200,277,77,27.5180739712989,0.0399179750932926,35,10,0.15,PPAC_2013,-1.12199205014026,0.756741656173913,-0.0298621498935142,-1.10877798623175,0.819018264316979,109.338894427066,0.0410087769553361,-86.93,41.44
2014,PPAC,207.803062400851,234.113091249425,260.423120097999,180.013796785364,226.672133586464,247.104564450862,221.305008801092,241.72935251111,289.85251059322,297,206,297,91,52.6200576971476,0.0208754197443837,19,8,0.08,PPAC_2014,-0.321920940715281,1.72904836537657,-1.78779351581248,-1.37521265723608,0.823876526800651,104.075716430053,0.0418108485917913,-86.93,41.44
2015,PPAC,213.459402624025,244.800650757377,276.141898890729,184.163414131427,237.983095125809,263.446435232591,226.63314699747,251.412359828985,307.16284936934,268,212,289,77,62.6824962667042,0.0175242828034138,62,11,0.07,PPAC_2015,-1.79964874379475,0.364758653046077,-0.994684823483044,-0.0130205065967194,0.831175378692395,102.219472230816,0.0454545454545455,-86.93,41.44
2016,PPAC,259.51768885933,268.557853630754,277.598018402178,256.283997919419,267.679532157343,275.632913768115,261.493307765736,269.423937235669,280.829054263222,267,218,295,77,18.0803295428482,0.0607547439220388,274,9,0.24,PPAC_2016,-0.543248317813485,0.460442458706863,1.31242012386206,0.683360573485254,0.831358709352156,103.342385388379,0.0455232944519559,-86.93,41.44
2017,PPAC,260.694049220376,262.489455326388,264.284861432399,260.583351653866,262.45146294651,264.185723829284,260.794280788953,262.52707021092,264.394644098584,265,251,286,35,3.59081221202291,0.305910119087618,2237,6,1,PPAC_2017,0.693315860179545,-0.864292638593874,1.35154782891877,0.142343525146975,0.8320920319912,101.237878076075,0.04462955748562,-86.93,41.44
2018,PPAC,224.710606501998,225.512735651071,226.314864800144,224.710441400927,225.512677073387,226.314701093576,224.710770755395,225.512793640956,226.31502907461,NA,229,229,0,1.60425829814591,0.684718784169695,1,1,1,PPAC_2018,1.56069056255457,-0.731347952035785,0.159763233029821,0.828248795009508,0.832481609643192,106.100015659673,0.0449618443064372,-86.93,41.44
2019,PPAC,253.405336494342,261.688800154978,269.972263815614,250.074550454678,260.854846831028,268.041635834859,255.298072113848,262.525604572746,273.229443849469,270,242,277,35,16.5669273212717,0.0663047389597314,64,6,0.26,PPAC_2019,0.332619182916932,0.804634904670312,-1.75261053343365,0.434447633895274,0.826351490707427,120.993369389189,0.0478034695327359,-86.93,41.44
2005,Rosemount,211.480803794838,216.46970986525,221.458615935661,210.549549521177,216.188124524591,220.774792441628,212.160429171641,216.755498346654,222.400934556349,NA,189,280,91,9.97781214082363,0.110090847161522,1437,12,0.44,Rosemount_2005,-0.414250895310239,-0.571013922494526,0.666337270877294,1.06406877730352,0,NA,0,-93.1,44.71
2006,Rosemount,189.416755919797,211.256994412196,233.097232904595,165.03100008169,204.765669184881,221.272732733173,201.197647844722,217.742774100055,257.343744307769,NA,181,279,98,43.6804769847975,0.0251477517469398,198,14,0.1,Rosemount_2006,0.508189387773665,-1.18369325480314,0.678055389762402,0.822038295478145,0.492790669808683,142.660291340245,0.111315253424931,-93.1,44.71
2007,Rosemount,197.196233727465,205.786688582508,214.377143437552,195.773912512124,205.33141589328,213.272267078468,198.297103647945,206.237327881141,215.788337605932,NA,152,264,112,17.1809097100868,0.0639352519707864,1406,13,0.25,Rosemount_2007,-0.468934889727887,-0.669509038719019,0.437769341611849,0.940015690894844,0.391460638255382,155.548359855985,0.165315333306706,-93.1,44.71
2008,Rosemount,203.533782553576,220.312092825309,237.090403097043,187.548683443751,216.848341694106,230.271846000597,210.168453950087,223.630804810618,253.266366252531,270,193,277,84,33.5566205434668,0.0327346965698989,3283,11,0.13,Rosemount_2008,-0.437795052648765,-1.48614429679838,-0.38482527282109,-1.15995181806473,0.480206698213733,188.086289607969,0.0716912817809962,-93.1,44.71
2009,Rosemount,210.503069152417,241.536120581888,272.56917201136,175.716046072635,233.47025698983,257.741952351062,225.200782081198,249.526767726697,305.429991326154,289,198,289,91,62.0661028589423,0.0176983206742994,1827,11,0.07,Rosemount_2009,-0.214181947863212,-1.54654310237917,-0.468209171639002,-1.40098964858405,0.472621652898244,186.524123812143,0.0661228044043677,-93.1,44.71
2010,Rosemount,217.763051639248,217.912069587145,218.061087535042,217.679162693206,217.893194277228,218.019389477307,217.805075918541,217.931186210164,218.143254256992,NA,183,260,77,0.298035895793703,3.68568285533356,624,10,0.39,Rosemount_2010,1.34708261517435,1.3328022610951,0.0469140969832006,0.862383216462809,0.434409982011298,173.018455709353,0.0741432450702934,-93.1,44.71
2011,Rosemount,200.245120227697,225.274983725095,250.304847222493,186.240989448245,222.048271513034,243.37972295426,207.235953642832,228.412809321407,264.72535243054,NA,196,287,91,50.059726994796,0.0219431039149656,184,12,0.08,Rosemount_2011,1.24218926078132,-0.722420086090209,-0.446625423067596,-0.287371026291404,0.530506318961467,226.197023864088,0.132360186532534,-93.1,44.71
2012,Rosemount,203.655526184163,228.067014050332,252.4785019165,189.404799825745,224.839202282591,245.630244517108,210.590732121001,231.199245192662,266.751482777348,251,202,265,63,48.8229757323373,0.022498952079934,21,10,0.09,Rosemount_2012,-1.13027322882135,0.135723191783988,1.66969029130572,1.37773549405853,0.519793301786266,220.013291777432,0.119275410474696,-93.1,44.71
2013,Rosemount,223.178414406019,230.39086932805,237.603324250081,222.8761999427,230.287279937418,237.333336843573,223.452303850327,230.49079236114,237.891107045304,NA,200,263,63,14.4249098440617,0.0761506174580204,1627,10,0.3,Rosemount_2013,-0.491443367712531,-0.310995684119481,-0.15743133914469,-1.45217546588637,0.496980876977898,206.419775720353,0.09395373351513,-93.1,44.71
2014,Rosemount,227.30355100468,231.256158097135,235.20876518959,226.434352230828,231.00563588375,234.607417868075,227.901991436632,231.498070142747,236.042925704416,NA,213,269,56,7.9052141849092,0.13895458942762,586,7,0.55,Rosemount_2014,-0.583807585707204,0.995885938201298,-1.37256137279939,-1.11865370642798,0.51720384522841,219.493843004247,0.0793909048202849,-93.1,44.71
2015,Rosemount,204.79153834157,213.170607618809,221.549676896049,203.133087940168,212.670094159705,220.348370693539,205.989909003366,213.662804144399,223.208308762007,NA,198,247,49,16.7581385544793,0.065548198436874,404,8,0.26,Rosemount_2015,-1.69924737810099,1.17963981975079,-0.297337881262378,0.0440858181177028,0.513938380100141,212.347602896691,0.0910434593306369,-93.1,44.71
2016,Rosemount,216.043077599658,220.63007589076,225.217074181863,215.942877533932,220.594353514414,225.119036992387,216.138524236208,220.665715481212,225.315956363325,NA,218,232,14,9.17399658220512,0.119736886923658,9,3,0.47,Rosemount_2016,2.18322902184812,0.652355958013289,1.18115896007131,1.1807358669372,0.513193624895448,207.240963119137,0.0862999415653608,-93.1,44.71
2017,Rosemount,243.416870860131,254.256133488142,265.095396116153,231.967212275106,251.613474526579,260.043620366571,248.443228497456,256.871754474355,277.083351513658,258,195,272,77,21.6785252560222,0.0506706880855057,48,6,0.2,Rosemount_2017,0.383717232425568,0.600498413753319,1.04459120541568,-0.134846358539018,0.52482326386104,206.09130076084,0.0932891827170961,-93.1,44.71
2018,Rosemount,218.856911774362,224.190044630926,229.523177487489,218.707440781173,224.139121672058,229.379721928686,219.002698670905,224.242296669662,229.670878724858,NA,208,243,35,10.6662657131275,0.102985039089149,363,6,0.41,Rosemount_2018,-0.297717826474716,0.365563353037363,-0.379321641968594,-0.0297344617577617,0.520847416845217,223.416445137043,0.0946297420855437,-93.1,44.71
2019,Rosemount,223.546026008145,245.843114261078,268.140202514011,200.549771535343,240.707494841702,258.318059767177,233.118499764095,250.915494788145,290.578872226746,NA,221,277,56,44.5941765058666,0.0246324941387164,96,8,0.09,Rosemount_2019,0.0732446543638591,1.22785044976878,-2.21820445332472,-0.707340673701476,0.460499329720316,239.77968503516,0.0980899893442716,-93.1,44.71
2005,SEPAC,205.099035394337,242.374205602518,279.6493758107,159.144509998385,228.213602386615,256.638383885105,228.410272142533,256.429697779437,322.091505822275,273,196,280,84,74.5503404163633,0.0147345509794688,169,13,0.05,SEPAC_2005,0.684058653809188,-0.152024365571674,0.361291200812411,0.244333823560409,0.371784146774692,173.27304582004,0.474565394267903,-85.53,39.04
2006,SEPAC,268.527057405061,275.256212918064,281.985368431067,268.062762986183,275.101016572662,281.586676140441,268.918711128348,275.409197331497,282.435967224766,NA,209,293,84,13.4583110260057,0.0816198844921363,696,11,0.32,SEPAC_2006,-0.327626593795506,0.922983016321898,0.441009448770915,-1.04798646925824,0.371584917718485,121.768163917585,0.419715609522288,-85.53,39.04
2007,SEPAC,218.381505965279,218.492758353813,218.604010742347,218.343036232472,218.482481774664,218.580318482266,218.405097982144,218.503102309511,218.642872636649,NA,215,222,7,0.222504777067513,4.93681891180618,8,2,1,SEPAC_2007,0.153246260260891,-1.57450702200029,0.146068531560683,0.695736767665287,0.268493369547851,80.0593454877457,0.534670075091868,-85.53,39.04
2008,SEPAC,262.43356811042,273.769633721232,285.105699332045,253.241654265075,271.855780893395,281.185522490772,266.267656711511,275.658568293125,294.016533060428,270,242,291,49,22.6721312216255,0.0484500455940281,222,5,0.19,SEPAC_2008,1.89697432826569,0.150552376017223,0.126491537785338,-1.14645708348928,0.257908611599297,84.1607463836343,0.534470362677744,-85.53,39.04
2009,SEPAC,255.714298444264,261.039617827177,266.36493721009,254.213591372859,260.598097164222,265.352179846535,256.722072881721,261.485162674724,267.939537023339,268,212,282,70,10.6506387658266,0.103136141930403,1949,11,0.41,SEPAC_2009,-1.42365625223187,0.815398495296894,-0.329109411456098,-1.69886263221618,0.272088193002077,88.0410282747011,0.531195079086116,-85.53,39.04
2010,SEPAC,218.142550814542,247.924280706477,277.706010598412,185.71810630086,240.587762996359,264.258723937081,231.796367064583,255.279882786926,311.846959344967,NA,225,281,56,59.5634597838699,0.018441940669456,24,7,0.07,SEPAC_2010,-1.11069086253688,-1.36732032395723,-0.662602969738674,2.19362649641471,0.288954081340316,116.054306386425,0.515453284897379,-85.53,39.04
2011,SEPAC,211.243141138421,250.961525227688,290.679909316956,167.108747644444,237.183455546619,267.2671755392,234.654167115266,264.814065431092,336.835812645253,280,231,294,63,79.4367681785353,0.0138281782679376,76,7,0.05,SEPAC_2011,-0.849822340411922,1.1700299178783,-0.456048923583101,0.262279365109503,0.314818422470004,107.138218463255,0.510582950391345,-85.53,39.04
2012,SEPAC,261.169598426073,266.00128610264,270.832973779207,255.900306802276,264.813249323095,268.604830271229,263.433974474086,267.226837621564,276.131677606104,265,209,272,63,9.66337535313437,0.113673095710328,39,6,0.45,SEPAC_2012,1.25033647869202,-1.88822222208049,1.73454370540221,0.692860844785519,0.320479470107606,113.147218593138,0.51230189198171,-85.53,39.04
2013,SEPAC,222.360059348208,245.377487317199,268.394915286191,202.140934840364,241.264785467175,259.991245474446,230.847035881882,249.501782054449,288.790492032741,270,221,284,63,46.0348559379827,0.0238616102737772,19,8,0.09,SEPAC_2013,-0.983600861198049,-0.880555849063489,-0.143459657327975,-0.744002534397431,0.315047614682053,110.992688349492,0.512783195627012,-85.53,39.04
2014,SEPAC,233.082947697188,260.186494844684,287.29004199218,204.008765831683,253.710333531475,275.358491634238,244.882246398366,266.744381983716,315.302273289778,269,234,290,56,54.2070942949915,0.0202642441121067,17,6,0.08,SEPAC_2014,-0.47356876243943,-0.0293428666904505,-1.3004111163749,-1.00294941493344,0.318668851632421,112.173095876596,0.515751234773042,-85.53,39.04
2015,SEPAC,256.231214306768,264.580112234811,272.929010162853,253.591912252479,263.836296126378,271.237863462462,257.918488679586,265.300383614805,275.697749642128,268,226,275,49,16.6977958560855,0.0657850773161266,118,7,0.26,SEPAC_2015,-0.435418980520879,0.41421591741933,-1.06865997032467,-0.0422797104443573,0.334368518157753,97.5650752175541,0.53661918568007,-85.53,39.04
2016,SEPAC,250.9350678232,275.006593264074,299.078118704947,222.243577452958,267.076286515985,285.362196047463,264.694609455872,282.955396761878,326.649337347646,281,225,288,63,48.1430508817466,0.0228167050339165,14,5,0.09,SEPAC_2016,0.540468527225653,0.98743949543628,1.3857038229654,0.600256610769759,0.330231598730275,100.456882654504,0.537765146740314,-85.53,39.04
2017,SEPAC,261.854884321692,265.414212265022,268.973540208353,261.756785217412,265.37928863603,268.87886709764,261.948318975605,265.44888054574,269.07402564878,272,244,293,49,7.11865588666035,0.154308033551695,421,6,0.61,SEPAC_2017,-0.725393454469076,0.131944485648193,1.48215797311008,-0.272237854442336,0.330942094587626,93.3973580263892,0.537283843095011,-85.53,39.04
2018,SEPAC,201.604379074257,229.83285205265,258.061325031044,167.767211881762,216.93393687099,238.058155948369,221.465770197275,242.680555446056,292.998766441469,NA,222,264,42,56.4569459567874,0.0194566987779043,3,2,0.07,SEPAC_2018,0.4393845409496,1.07980183317495,-0.0132020302885178,0.631776898869368,0.340235838786198,99.3987179781033,0.53680253944971,-85.53,39.04
2019,SEPAC,268.646427242515,269.999865008654,271.353302774793,268.646262281647,269.999807998414,271.35314139761,268.646589588747,269.99992609476,271.353468588642,NA,270,277,7,2.70687553227788,0.405805800194159,2,2,1,SEPAC_2019,1.36530931840056,0.219607112170559,-1.70377214131311,0.63390489200672,0.229409944650081,127.4296323462,0.525617959501736,-85.53,39.04
2006,Seymour,194.965617672409,211.368978726792,227.772339781175,187.09976716886,209.459789576804,223.494194090103,199.215314458795,213.299619469897,235.969469436582,NA,188,279,91,32.8067221087659,0.033482948639606,333,11,0.13,Seymour_2006,-0.600758794362672,-0.564451923242382,0.533976015748345,0.480444025557966,0.675452258296394,119.839178033739,0.0748372668823131,-88.31,44.55
2007,Seymour,200.524726752905,212.525611545938,224.52649633897,197.87549185994,211.740238949074,222.640279857149,202.41685896413,213.315016609578,227.265975428411,285,180,285,105,24.0017695860652,0.0457660335194355,144,12,0.18,Seymour_2007,-0.512877541924359,-1.51730185462777,0.339169876780904,0.758383478517411,0.6963380056707,121.450820654127,0.131823808953317,-88.31,44.55
2008,Seymour,219.012946421476,230.056025539609,241.099104657741,216.018439937981,229.205017808974,239.079420689108,221.113019423107,230.919450763932,244.19156458971,NA,193,284,91,22.0861582362656,0.0497354849879652,634,13,0.19,Seymour_2008,0.52077894681048,-0.632677239925246,-0.344689999258854,-0.541781669793248,0.758016089477666,153.785031019834,0.074155990007105,-88.31,44.55
2009,Seymour,255.169666869709,264.416275595575,273.662884321441,251.513772603526,263.468303663142,271.543192833042,257.305252130428,265.366464777217,277.266496055652,268,226,303,77,18.4932174517326,0.0593983061232452,1247,8,0.23,Seymour_2009,-0.39210825574198,-1.12575683812575,-0.692916213434532,-1.51000053982324,0.706000320872773,167.820360013447,0.0794847700029795,-88.31,44.55
2010,Seymour,221.403677049116,221.506558038592,221.609439028069,221.320015108483,221.488553642963,221.572910218226,221.440210790231,221.524163783735,221.69574929683,NA,204,246,42,0.205761978953205,5.33852656837539,35,6,0.46,Seymour_2010,-0.234591450309988,1.72894102153296,0.460066833605251,1.42833357765675,0.695537576493777,167.946425842731,0.077227200843437,-88.31,44.55
2013,Seymour,193.517288898892,197.062032720177,200.606776541462,191.462142597465,196.610907988707,199.62055366985,194.50219145342,197.517286865705,202.641862487326,NA,186,235,49,7.08948764256962,0.154942902334097,171,7,0.61,Seymour_2013,1.27225277943803,-0.516926513076784,-0.00156728067652847,-1.19884635159954,0.708429786161215,150.709788820635,0.0640714171116866,-88.31,44.55
2014,Seymour,228.731880367548,238.425158617331,248.118436867113,224.208754733879,237.333145076552,245.685947139128,231.110211229501,239.483657754945,252.824166755327,NA,220,248,28,19.3865564995651,0.0566612121872311,49,5,0.23,Seymour_2014,0.284849150460173,0.434718718514358,-1.64377012321538,-1.37560017554866,0.721081341248196,150.213165856789,0.0772844995530701,-88.31,44.55
2015,Seymour,227.670604836927,227.849218893733,228.027832950538,227.5118009994,227.81544056246,227.960679799526,227.737038989621,227.883391078984,228.185286258032,NA,198,247,49,0.357228113611882,3.07497016483758,65,6,0.59,Seymour_2015,-1.02425869474326,-0.0575426052520896,-0.632928267458653,0.300096431930624,0.740666040200775,155.45826839033,0.0940157227659233,-88.31,44.55
2016,Seymour,220.359275199999,220.481007281842,220.602739363685,220.334528417301,220.47368988548,220.584605689498,220.377103982051,220.48835133661,220.627024399734,NA,218,232,14,0.243464163686724,4.51181715932738,18,3,0.8,Seymour_2016,2.69099650743268,-0.0290070529233689,1.30977316309257,0.516790872190337,0.748183630904632,147.798814217169,0.0903829845751873,-88.31,44.55
2017,Seymour,259.486474882034,262.212766250096,264.939057618157,259.003376920373,262.058980847175,264.562034504976,259.857925207127,262.363204823986,265.441513020119,265,237,286,49,5.45258273612228,0.201457886026214,63,5,0.81,Seymour_2017,0.57564746504585,0.170130179387949,1.00269153401665,-0.0178345913549321,0.745158259036007,140.914855902937,0.0895235039306915,-88.31,44.55
2019,Seymour,230.701987592789,231.429470253527,232.156952914266,230.701929844799,231.429449691506,232.156895581019,230.702046560642,231.42949126152,232.157011616165,NA,235,235,0,1.45496532147655,0.754977300961684,1,1,1,Seymour_2019,-0.562710209398945,2.0316170028435,-2.01654716589849,-0.777932685947343,0.708567303064335,170.227071299777,0.0931906213472072,-88.31,44.55
2005,Sutherland,207.504792622633,223.986136814389,240.467481006145,188.855915733822,218.979847107244,231.77825460589,216.323932634554,228.855212338229,259.489466665636,266,196,273,77,32.9626883835119,0.0333245207011426,656,11,0.13,Sutherland_2005,-0.987150737622142,0.357599885277609,0.694633380584087,1.04599300628792,0.793108585048357,156.106635496526,0.0811179355548425,-95.54,42.93
2006,Sutherland,248.100607611523,264.035349372314,279.970091133105,229.439400080527,257.349137530738,269.197536862247,258.84193398096,270.888785466453,298.903812346973,NA,202,286,84,31.869483521582,0.0344676370628303,258,12,0.13,Sutherland_2006,0.200502339781992,-0.97828369218393,0.810980607151317,0.700054376897418,0.835276735085057,90.7405294386125,0.0232409551952719,-95.54,42.93
2007,Sutherland,206.473597796602,215.628834701012,224.784071605421,202.475715197057,214.644497551166,222.565091842448,208.694644754548,216.607537614565,228.562640987234,NA,180,278,98,18.310473808819,0.0599911178089014,614,10,0.23,Sutherland_2007,-0.124217235047336,-0.342784458157525,0.340425813070175,1.03873779689948,0.787796501876848,64.8890346873574,0.025197667917898,-95.54,42.93
2008,Sutherland,204.440929907742,220.500600145384,236.560270383027,192.910053439381,217.951564194681,231.195315652978,209.725265275628,223.081291723699,248.256813158364,270,193,284,91,32.1193404752851,0.0341995126658007,2753,14,0.13,Sutherland_2008,-0.174541460431553,-0.232007974581009,-0.484813045725019,-1.14561415159296,0.800316267131136,83.2158723246584,0.0216230462483384,-95.54,42.93
2009,Sutherland,253.748235267677,259.076930761534,264.405626255391,250.808507559298,258.393745648134,262.889898650102,255.23736693891,259.777764810845,267.638090414902,275,205,289,84,10.6573909877139,0.103070797784178,10632,13,0.41,Sutherland_2009,0.315104669418172,-1.56844690027847,-0.218715375535826,-1.46700802220211,0.807065591052849,76.4317828480188,0.019938580006417,-95.54,42.93
2010,Sutherland,198.115550612224,217.999764378797,237.883978145371,177.728555416819,213.408575673715,229.117528144098,206.916411718045,222.704063084128,258.304014572887,288,197,288,91,39.768427533147,0.0276215545733117,20,7,0.12,Sutherland_2010,2.0261245358592,1.78087641498508,-0.602313810732177,0.757951405302673,0.851216940917633,77.3600113068158,0.0222991245359124,-95.54,42.93
2011,Sutherland,211.030745718938,231.37703900623,251.723332293522,202.590947153839,229.263821119042,246.991071778766,215.842741379194,233.506365654871,260.061683871619,259,217,280,63,40.6925865745834,0.026994248433639,207,10,0.1,Sutherland_2011,-0.980394043092008,-1.0415054038399,-0.406370498834499,-0.39883546593819,0.808658385662557,79.8505666777443,0.0301485080441857,-95.54,42.93
2012,Sutherland,201.818959512783,219.427264323412,237.035569134041,184.617131297102,215.768955517741,230.068487541665,208.902696278281,223.016437819322,253.870395145729,272,209,272,63,35.216609621258,0.0311916962823873,25,8,0.12,Sutherland_2012,-1.01061927858733,-0.771153873420133,1.5511690166412,1.95823338841017,0.814147224641335,78.5479909392679,0.0265847733418893,-95.54,42.93
2013,Sutherland,235.324311567316,240.7608749318,246.197438296284,233.67991618373,240.310448500485,245.144961379523,236.388032299213,241.216353540911,247.873921704676,256,214,277,63,10.8731267289686,0.10102575080589,234,10,0.4,Sutherland_2013,-0.350263712762069,0.087206395818164,0.0345175499813688,-1.03184131041445,0.81640463858459,80.4159074674643,0.0269400009167164,-95.54,42.93
2014,Sutherland,223.760031506537,229.08882247078,234.417613435023,222.886975069169,228.816851406381,233.72334727662,224.449221264833,229.36808383959,235.316779672477,255,213,276,63,10.6575819284856,0.103068951172289,107,8,0.41,Sutherland_2014,-1.15851191382935,0.00575764263867141,-1.16956757508732,-1.23895686812338,0.817149470596324,77.5892035188644,0.026172250996929,-95.54,42.93
2015,Sutherland,207.262749959741,232.819050274092,258.375350588444,180.62077778909,226.958214468695,247.30545661648,218.319788493705,238.65439027092,282.927505678704,261,212,275,63,51.1126006287035,0.0214910956963673,132,10,0.09,Sutherland_2015,-1.12609230461918,-0.0014735155541486,-0.0960737038865097,0.0181753652920256,0.825766604024384,74.632623983437,0.0287505156529313,-95.54,42.93
2016,Sutherland,221.991366576602,228.327081654515,234.662796732429,218.580744498101,227.552754801123,232.946225335754,223.666991806331,229.10935229027,237.99297243367,281,211,281,70,12.6714301558267,0.086688383070685,378,11,0.34,Sutherland_2016,1.76938724291461,0.774415328628063,1.05569967555186,0.539790615780879,0.826179126369345,74.7319406086581,0.027696291882477,-95.54,42.93
2017,Sutherland,246.316244492658,253.426250666953,260.536256841247,243.705142790773,252.746477909047,258.998294925986,247.869595293994,254.098795366298,262.949431489123,258,216,286,70,14.2200123485887,0.0772478788677459,750,11,0.31,Sutherland_2017,0.384204262269543,-0.72256810719087,1.10147873076976,0.0620673777954017,0.828104230645827,73.4064456489768,0.0258284823761287,-95.54,42.93
2018,Sutherland,219.562161067794,224.597822520952,229.63348397411,218.53074746429,224.274002384195,228.854719102058,220.322444455025,224.91768933886,230.696635012224,NA,215,250,35,10.0713229063163,0.109068669689119,78,5,0.43,Sutherland_2018,0.582906854488245,1.95300285548086,-0.207317596648286,-0.250483285010469,0.827325021772012,74.8809155464897,0.0292661685841316,-95.54,42.93
2019,Sutherland,223.246856867064,237.799223690891,252.351590514718,217.060101762312,236.281753573782,248.893318575072,226.649614228442,239.30781848524,258.18487355291,NA,214,263,49,29.1047336476545,0.0377418259414359,226,8,0.15,Sutherland_2019,0.633560781259203,0.699365402377538,-2.40373316730013,-0.588264229384382,0.847217765962323,77.5204458552498,0.0395448503460603,-95.54,42.93
2007,Urbana-Champaign-II,207.650551070579,216.640777728791,225.631004387002,204.254631466126,215.721747210386,223.55939915475,209.692118887937,217.548064591845,229.095195186567,NA,208,257,49,17.9804533164229,0.0610922189819466,329,6,0.24,Urbana-Champaign-II_2007,0.520081754095448,-1.70931462095289,0.13864959712913,0.631388668195396,0.715004592835178,81.0268392044093,0.00619034306481888,-88.23,40.04
2008,Urbana-Champaign-II,262.704471674254,266.526385776871,270.348299879488,261.539489419038,266.199178324993,269.591147243075,263.456450849559,266.848630443022,271.518674930336,270,221,298,77,7.64382820523457,0.143706237490985,315,11,0.57,Urbana-Champaign-II_2008,1.19667282528745,1.67512448923815,-0.0736254400122878,-1.60002321871326,0.729986478124355,122.999228342005,0.00488162629202668,-88.23,40.04
2009,Urbana-Champaign-II,261.872141827185,264.688570599317,267.504999371449,261.637281626601,264.608708057287,267.299904769685,262.078950660053,264.767136489342,267.744584531756,268,226,296,70,5.63285754426329,0.195010397967679,20949,11,0.78,Urbana-Champaign-II_2009,-0.601155996678879,0.834398369462458,-0.416169248412989,-1.87657723909938,0.739990374258016,106.427681893542,0.00472119725895538,-88.23,40.04
2010,Urbana-Champaign-II,195.981509917169,238.601040647733,281.220571378297,147.149320185108,215.922886812751,248.21457160528,228.527454751529,260.620100114295,332.46709414805,288,225,288,63,85.2390614611288,0.0128868827574148,3,2,1,Urbana-Champaign-II_2010,1.21628617876347,0.208101524518277,-0.467653606348518,1.74725451479918,0.738271491760823,119.358683444498,0.00505351454174593,-88.23,40.04
2011,Urbana-Champaign-II,247.187217205671,261.871972028624,276.556726851578,232.71008374143,258.905075558662,270.649792011231,253.083481319452,264.919810104485,290.768470733194,273,217,287,70,29.3695096459065,0.0374015706984958,74,10,0.14,Urbana-Champaign-II_2011,-0.916505646493587,-0.643940986758302,-0.384799609004421,0.066714644934849,0.792164187656132,121.899042685675,0.00484724864208283,-88.23,40.04
2012,Urbana-Champaign-II,-89.5795401724056,209.000012920716,507.579566013838,-357.745137342779,-231.914392631512,-127.738007873878,563.963897937679,657.629715005545,752.915850408869,279,279,279,0,597.159106186243,0.001839485959474,1,1,1,Urbana-Champaign-II_2012,-0.742059329665083,-0.953182554601971,1.69666135276792,1.10890529826023,0.728978067059336,109.919243316754,0.00473265647560333,-88.23,40.04
2013,Urbana-Champaign-II,238.139578326892,246.279957476399,254.420336625906,234.198847487038,245.339157888515,252.358754962891,240.196960229099,247.217687075869,258.384208169299,270,228,284,56,16.2807582990139,0.0674701860458241,38,8,0.26,Urbana-Champaign-II_2013,-0.425200598261656,-0.15955983484189,0.0471901195568683,-0.651253116316316,0.735716086448331,112.234217301947,0.00478995255884308,-88.23,40.04
2015,Urbana-Champaign-II,244.00331412071,260.139684284193,276.276054447676,233.782595871221,257.888515956073,271.423683939112,248.915739762892,262.394656993924,286.455323282788,275,240,275,35,32.272740326966,0.034036954416409,13,6,0.13,Urbana-Champaign-II_2015,-1.37267368763488,1.04437156603045,-0.938622256502445,0.149016686250665,0.74863062361057,114.896819393828,0.00508789219168978,-88.23,40.04
2016,Urbana-Champaign-II,266.191986642531,269.121395120441,272.050803598351,266.110980181061,269.092875724892,271.974456925743,266.268253990278,269.150178101071,272.131449361232,267,225,295,70,5.85881695582066,0.187489351465388,201,5,0.75,Urbana-Champaign-II_2016,0.527826297645054,0.799532213317697,1.33790275858278,0.544742002246402,0.7498567597919,111.764346344557,0.00524832122476108,-88.23,40.04
2017,Urbana-Champaign-II,256.623011008929,261.057920290229,265.492829571529,255.63392791298,260.763512193819,264.779073803484,257.323273221617,261.352214895562,266.490210684779,265,188,293,105,8.86981856259979,0.123843095960654,108,8,0.49,Urbana-Champaign-II_2017,-1.00582008667838,-0.958755127987265,1.43563617976562,0.181285373370261,0.753191391836454,119.373963800836,0.00507643297504183,-88.23,40.04
